"DeviceID","Camera","Property","Supported","FlagParent","Max","Min","Step","Default","Current","Auto","Manual"
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_PORTRAIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_SPORT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_NIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_BEACH","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_SUNSET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_CANDLELIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_LANDSCAPE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_NIGHTPORTRAIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_BACKLIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_MANUAL","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_TORCHMODE","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FLASHMODE","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_OPTIMIZATION_PHOTO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_OPTIMIZATION_VIDEO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_WHITEBALANCE_TEMPERATURE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_WHITEBALANCE_PRESET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_CLOUDY","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_DAYLIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_FLASH","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_FLUORESCENT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_TUNGSTEN","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_CANDLELIGHT","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EXPOSUREMODE","Y","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_ISO_AUTO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_ISO_MANUAL","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FIELDOFVIEW","Y","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_CAMERAANGLEOFFSET","Y","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_SIXTHSTEP","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_QUARTERSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_THIRDSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_HALFSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_FULLSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOCONFIRMATION","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_PHOTOCONFIRMATION_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOCONFIRMATION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_PHOTOCONFIRMATION_ON","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOCONFIRMATION","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSPRIORITY","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSSTATE","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VFR","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_VFR_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VFR","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_VFR_ON","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VFR","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOHDR","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_HISTOGRAM","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OIS","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_HDR","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_FNF","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_ULTRALOWLIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_PREVIEW","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_VIDEO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_PHOTO","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_BLINK","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_SMILE","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_ZOOM_DEFAULT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_ZOOM_DIRECT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_ZOOM_SMOOTH","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_CONFIGCAPS","Y","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_ISPCONTROL","Y","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PROFILE","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_VIDEOSTABILIZATION_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_VIDEOSTABILIZATION_ON","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_VIDEOSTABILIZATION_AUTO","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEAUTH_MODE","NO","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","Y","","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_METADATA_SYSTEMMEMORY","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","","","",,,"",""
"BOOK1","FFC","KSCAMERA_EXTENDEDPROP_METADATA_ALIGNMENTREQUIRED","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CAPABILITY","Y","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CLEAR","Y","","","","",,,"",""
"BOOK1","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_SET","Y","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_FOCUS","Y","","700","100","1","100","100","1","1"
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXPOSURE","Y","","-1","-11","1","-5","-5","1","1"
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_ZOOM","Y","","61","1","1","1","1","0","1"
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_PAN","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_TILT","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_IRIS","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_ROLL","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_SCANMODE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_PRIVACY","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_PANTILT","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_PAN_RELATIVE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_TILT_RELATIVE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_ROLL_RELATIVE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_ZOOM_RELATIVE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXPOSURE_RELATIVE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_IRIS_RELATIVE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_FOCUS_RELATIVE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_PANTILT_RELATIVE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_FOCAL_LENGTH","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_AUTO_EXPOSURE_PRIORITY","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_BACKLIGHT_COMPENSATION","Y","","1","0","1","0","0","0","1"
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_BRIGHTNESS","Y","","127","-128","1","0","0","0","1"
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_COLORENABLE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_CONTRAST","Y","","127","-128","1","0","0","0","1"
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_GAMMA","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_HUE","Y","","127","-128","1","0","0","0","1"
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_SATURATION","Y","","127","-128","1","0","0","0","1"
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_SHARPNESS","Y","","127","-128","1","0","0","0","1"
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE","Y","","12500","2500","1","6500","6500","1","1"
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_GAIN","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER","Y","","61","1","1","1","1","0","1"
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER_LIMIT","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE_COMPONENT","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_VIDEOPROCAMP_POWERLINE_FREQUENCY","Y","","2","0","1","1","0","1","1"
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_FLASH","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_IMAGE_PIN_CAPABILITY_PROPERTY","NO","","","","",,,"",""
"BOOK1","RFC","PROPSETID_VIDCAP_CAMERACONTROL_REGION_OF_INTEREST","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_VIDCAP_DROPPEDFRAMES","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","Y","","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_PHOTOMODE_NORMAL","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_PHOTOMODE_SEQUENCE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOFRAMERATE","Y","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMAXFRAMERATE","Y","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","Y","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_PHOTOTRIGGERTIME_CLEAR","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_PHOTOTRIGGERTIME_SET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","Y","","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_DISABLE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_2X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_4X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_8X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_16X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","Y","","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WARMSTART_MODE_DISABLED","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WARMSTART_MODE_ENABLED","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_MAXVIDFPS_PHOTORES","Y","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","Y","","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_AUTO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_MACRO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_PORTRAIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_SPORT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_NIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_BEACH","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_SUNSET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_CANDLELIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_LANDSCAPE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_NIGHTPORTRAIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_BACKLIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_MANUAL","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_TORCHMODE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FLASHMODE","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","Y","","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_OPTIMIZATION_PHOTO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_OPTIMIZATION_VIDEO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","Y","","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WHITEBALANCE_TEMPERATURE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WHITEBALANCE_PRESET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WBPRESET_CLOUDY","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WBPRESET_DAYLIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WBPRESET_FLASH","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WBPRESET_FLUORESCENT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WBPRESET_TUNGSTEN","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_WBPRESET_CANDLELIGHT","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EXPOSUREMODE","Y","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","Y","","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_FOCUS_CONTINUOUS","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_FOCUS_RANGE_MACRO","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_FOCUS_RANGE_NORMAL","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_FOCUS_RANGE_FULLRANGE","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_FOCUS_RANGE_INFINITY","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_FOCUS_RANGE_HYPERFOCAL","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","Y","","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_ISO_AUTO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_ISO_MANUAL","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO","NO","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FIELDOFVIEW","Y","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_CAMERAANGLEOFFSET","Y","","","","",,,"",""
"BOOK1","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","Y","","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_EVCOMP_SIXTHSTEP","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_EVCOMP_QUARTERSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"BOOK1","RFC","KSCAMERA_EXTENDEDPROP_EVCOMP_THIRDSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
